id,user_x,user_y,cell_x,cell_y,cell_power,cell_x,cell_y,cell_power,cell_x,cell_y,cell_power,cell_x,cell_y,cell_power,cell_x,cell_y,cell_power,cell_x,cell_y,cell_power,serving Rx,neighbor Rx
97,73.0216911416,6.82071923715,77.565,5.4045,19,69.175,11.247,19,82.947,18.112,19,51.446,17.966,19,101.31,19.135,19,24.377,11.978,19,-92.4844508153,-94.0173012672
98,40.6399335933,12.3447863317,51.446,17.966,19,24.377,11.978,19,69.175,11.247,19,77.565,5.4045,19,82.947,18.112,19,101.31,19.135,19,-99.3824093301,-101.505684142
99,31.5548943282,-8.09215489042,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,77.565,5.4045,19,82.947,18.112,19,101.31,19.135,19,-103.489371704,-106.648877702
100,44.3403459497,8.69159255665,51.446,17.966,19,24.377,11.978,19,69.175,11.247,19,77.565,5.4045,19,82.947,18.112,19,101.31,19.135,19,-99.0765607805,-103.106629135
101,32.8785617504,9.53140286187,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,77.565,5.4045,19,82.947,18.112,19,101.31,19.135,19,-97.0350804577,-103.164944201
102,53.6308380695,2.92410979505,51.446,17.966,19,69.175,11.247,19,77.565,5.4045,19,24.377,11.978,19,82.947,18.112,19,101.31,19.135,19,-101.00758594,-102.097101152
103,52.2082733022,12.3260896517,51.446,17.966,19,69.175,11.247,19,77.565,5.4045,19,24.377,11.978,19,82.947,18.112,19,101.31,19.135,19,-93.7974894992,-101.829578372
104,37.0403456215,9.98214028582,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,77.565,5.4045,19,82.947,18.112,19,101.31,19.135,19,-99.7576718295,-101.596732579
105,36.8990124039,12.5512053812,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,77.565,5.4045,19,82.947,18.112,19,101.31,19.135,19,-99.5929312347,-101.161608518
106,81.632500264,12.564546408,82.947,18.112,19,77.565,5.4045,19,69.175,11.247,19,101.31,19.135,19,51.446,17.966,19,24.377,11.978,19,-93.8102139861,-96.5090333977
107,52.1688072979,-7.58668219728,69.175,11.247,19,51.446,17.966,19,77.565,5.4045,19,24.377,11.978,19,82.947,18.112,19,101.31,19.135,19,-104.769175998,-104.823168674
108,52.6685486517,7.58820663015,51.446,17.966,19,69.175,11.247,19,77.565,5.4045,19,24.377,11.978,19,82.947,18.112,19,101.31,19.135,19,-98.2573101725,-101.788920694
109,70.1350040283,10.265906486,69.175,11.247,19,77.565,5.4045,19,82.947,18.112,19,51.446,17.966,19,101.31,19.135,19,24.377,11.978,19,-83.3592868006,-97.0619777939
110,55.4024123671,9.37978094433,51.446,17.966,19,69.175,11.247,19,77.565,5.4045,19,82.947,18.112,19,24.377,11.978,19,101.31,19.135,19,-97.5223880813,-100.350759878
111,19.7498573478,12.5291293459,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,77.565,5.4045,19,82.947,18.112,19,101.31,19.135,19,-92.3300408772,-106.507982846
112,40.793656542,12.4895174718,51.446,17.966,19,24.377,11.978,19,69.175,11.247,19,77.565,5.4045,19,82.947,18.112,19,101.31,19.135,19,-99.2590417394,-101.576429438
113,91.2817375047,8.27167289228,82.947,18.112,19,77.565,5.4045,19,101.31,19.135,19,69.175,11.247,19,51.446,17.966,19,24.377,11.978,19,-99.8010937295,-100.411033584
114,58.5789851563,4.11843278299,69.175,11.247,19,51.446,17.966,19,77.565,5.4045,19,82.947,18.112,19,24.377,11.978,19,101.31,19.135,19,-99.7296127104,-101.18740723
115,62.7763675256,24.4069871215,51.446,17.966,19,69.175,11.247,19,82.947,18.112,19,77.565,5.4045,19,101.31,19.135,19,24.377,11.978,19,-99.8789032351,-100.728743325
116,40.7149114242,-7.85877927327,24.377,11.978,19,51.446,17.966,19,69.175,11.247,19,77.565,5.4045,19,82.947,18.112,19,101.31,19.135,19,-104.862066235,-105.482508012
