location_x,location_y,PCI,RSRP,RSRQ,SNR,timestamp,filename
774,238,120,-125.8,-11.9,-0.7,48:32.9,18Jun07_104734.1.nmf
774,238,120,-125.8,-11.8,-1.2,48:33.7,18Jun07_104734.1.nmf
774,238,120,-125.7,-11.7,-0.6,48:34.5,18Jun07_104734.1.nmf
774,238,120,-125.9,-11.8,-1.6,48:35.2,18Jun07_104734.1.nmf
774,238,120,-126,-11.8,-0.8,48:36.1,18Jun07_104734.1.nmf
774,238,120,-120.9,-18.9,-13.7,48:36.5,18Jun07_104734.1.nmf
774,238,120,-125.6,-16.1,-1,48:37.1,18Jun07_104734.1.nmf
774,238,120,-126.1,-12.3,-1,48:38.0,18Jun07_104734.1.nmf
774,238,120,-124.4,-10.9,0.7,48:38.8,18Jun07_104734.1.nmf
774,238,120,-124.1,-10.6,0.4,48:38.9,18Jun07_104734.1.nmf
774,238,120,-123.7,-10.4,1.4,48:40.1,18Jun07_104734.1.nmf
774,238,120,-123.3,-10.4,1,48:40.3,18Jun07_104734.1.nmf
774,238,120,-123.3,-10.2,1.4,48:41.3,18Jun07_104734.1.nmf
774,238,120,-122.9,-10,1.5,48:41.9,18Jun07_104734.1.nmf
774,238,120,-123.1,-10,2.5,48:42.7,18Jun07_104734.1.nmf
774,238,120,-123.2,-10,1.9,48:43.5,18Jun07_104734.1.nmf
774,238,120,-123.8,-10.4,1.5,48:44.1,18Jun07_104734.1.nmf
774,238,120,-124.4,-10.8,-0.1,48:44.8,18Jun07_104734.1.nmf
774,238,120,-124.1,-10.9,0.4,48:45.4,18Jun07_104734.1.nmf
774,238,120,-123.8,-10.8,1.1,48:46.5,18Jun07_104734.1.nmf
774,238,120,-123.8,-10.6,1,48:47.2,18Jun07_104734.1.nmf
774,238,120,-124.5,-10.8,0.1,48:48.3,18Jun07_104734.1.nmf
774,238,120,-125.8,-12,-1.2,48:48.5,18Jun07_104734.1.nmf
774,238,120,-126.3,-12.4,-2.1,48:49.7,18Jun07_104734.1.nmf
774,238,120,-125.6,-11.8,-1.3,48:49.9,18Jun07_104734.1.nmf
774,238,120,-126.1,-12,-0.9,48:50.9,18Jun07_104734.1.nmf
774,238,120,-125.1,-11.4,-0.8,48:51.7,18Jun07_104734.1.nmf
774,238,120,-123.6,-10.9,-0.1,48:52.5,18Jun07_104734.1.nmf
774,238,120,-123.7,-10.5,0.5,48:53.1,18Jun07_104734.1.nmf
774,238,120,-123.9,-10.4,1.2,48:53.7,18Jun07_104734.1.nmf
774,238,120,-124.4,-10.8,0.5,48:54.4,18Jun07_104734.1.nmf
774,238,120,-124.3,-10.7,1.2,48:55.0,18Jun07_104734.1.nmf
774,238,120,-124.8,-11.3,-0.3,48:56.0,18Jun07_104734.1.nmf
774,238,120,-124.9,-11.3,-0.3,48:56.1,18Jun07_104734.1.nmf
774,238,120,-124.9,-11.3,0.7,48:57.3,18Jun07_104734.1.nmf
774,238,120,-124.9,-11.6,-0.4,48:57.9,18Jun07_104734.1.nmf
774,238,120,-125.5,-11.7,-1.4,48:58.1,18Jun07_104734.1.nmf
774,238,120,-124.8,-11.3,-0.7,48:59.3,18Jun07_104734.1.nmf
774,238,120,-127.4,-13.5,-4.9,48:59.5,18Jun07_104734.1.nmf
774,238,120,-125.4,-12.1,0.5,49:00.5,18Jun07_104734.1.nmf
774,238,120,-124.9,-11.4,-0.6,49:00.8,18Jun07_104734.1.nmf
774,238,120,-125.6,-11.6,-0.8,49:01.7,18Jun07_104734.1.nmf
774,238,120,-124.4,-10.9,0.8,49:02.5,18Jun07_104734.1.nmf
774,238,120,-124.4,-11.1,0.6,49:03.1,18Jun07_104734.1.nmf
774,238,120,-125.3,-11.5,-0.6,49:04.0,18Jun07_104734.1.nmf
774,238,120,-125.5,-11.8,-0.5,49:05.1,18Jun07_104734.1.nmf
774,238,120,-124.9,-11.4,-0.7,49:05.9,18Jun07_104734.1.nmf
774,238,120,-125.1,-11.6,-0.5,49:06.5,18Jun07_104734.1.nmf
774,238,120,-125.1,-11.4,-0.2,49:07.5,18Jun07_104734.1.nmf
774,238,120,-125.1,-11.4,-0.1,49:07.7,18Jun07_104734.1.nmf
774,238,120,-125.9,-11.9,-1.7,49:08.9,18Jun07_104734.1.nmf
774,238,120,-125.3,-11.6,-0.1,49:09.1,18Jun07_104734.1.nmf
774,238,120,-124.9,-11,-0.2,49:10.1,18Jun07_104734.1.nmf
774,238,120,-125.8,-11.9,-0.1,49:10.4,18Jun07_104734.1.nmf
774,238,120,-126,-12.1,-0.5,49:11.3,18Jun07_104734.1.nmf
774,238,120,-125.3,-11.6,-0.6,49:12.1,18Jun07_104734.1.nmf
774,238,120,-124.9,-11.3,0.1,49:12.9,18Jun07_104734.1.nmf
774,238,120,-125.2,-11.4,-0.5,49:13.9,18Jun07_104734.1.nmf
774,238,120,-124.1,-16.5,-8.4,49:14.3,18Jun07_104734.1.nmf
774,238,120,-125.7,-14.1,0.9,49:14.9,18Jun07_104734.1.nmf
774,238,120,-125.4,-11.8,-0.5,49:15.5,18Jun07_104734.1.nmf
774,238,120,-125.8,-11.9,-1,49:16.3,18Jun07_104734.1.nmf
774,238,120,-125.3,-11.4,0.1,49:17.1,18Jun07_104734.1.nmf
774,238,120,-125.1,-11.4,0.8,49:17.3,18Jun07_104734.1.nmf
774,238,120,-125.2,-17.3,-3.8,49:18.4,18Jun07_104734.1.nmf
774,238,120,-125.8,-17,-9.5,49:19.7,18Jun07_104734.1.nmf
774,238,120,-126.6,-13.7,-0.4,49:20.0,18Jun07_104734.1.nmf
774,238,120,-126.7,-12.5,-1.6,49:20.9,18Jun07_104734.1.nmf
774,238,120,-126.3,-12,-1.2,49:21.7,18Jun07_104734.1.nmf
774,238,120,-126.6,-12,-0.1,49:22.4,18Jun07_104734.1.nmf
774,238,120,-124.3,-19.3,-8.5,49:23.2,18Jun07_104734.1.nmf
774,238,120,-127.2,-15.9,-1.1,49:23.8,18Jun07_104734.1.nmf
774,238,120,-127.4,-13.3,-1.3,49:24.5,18Jun07_104734.1.nmf
774,238,120,-126.9,-12.8,-0.7,49:25.3,18Jun07_104734.1.nmf
774,238,120,-126.8,-12.6,-0.2,49:25.7,18Jun07_104734.1.nmf
774,238,120,-126.9,-12.8,-0.8,49:26.7,18Jun07_104734.1.nmf
774,238,120,-125.6,-11.6,0.9,49:27.3,18Jun07_104734.1.nmf
774,238,120,-127.1,-12.6,-1.3,49:28.1,18Jun07_104734.1.nmf
774,238,120,-126,-12.1,0.8,49:28.3,18Jun07_104734.1.nmf
774,238,120,-125.1,-11.6,-3.3,49:29.4,18Jun07_104734.1.nmf
774,238,120,-131.2,-18.9,0.6,49:30.5,18Jun07_104734.1.nmf
774,238,120,-126,-12.4,1.1,49:31.4,18Jun07_104734.1.nmf
774,238,120,-125.2,-11.6,1.1,49:32.0,18Jun07_104734.1.nmf
774,238,120,-124.6,-10.9,1.8,49:33.1,18Jun07_104734.1.nmf
774,238,120,-125.5,-11.6,0.3,49:33.4,18Jun07_104734.1.nmf
774,238,120,-127.1,-12.9,-2.1,49:34.0,18Jun07_104734.1.nmf
774,238,120,-113.7,-18.9,-9.3,49:34.7,18Jun07_104734.1.nmf
774,238,120,-122.6,-15.4,0.6,49:35.3,18Jun07_104734.1.nmf
774,238,120,-126.6,-12.8,-0.2,49:36.5,18Jun07_104734.1.nmf
774,238,120,-128.4,-13.6,-2.8,49:36.5,18Jun07_104734.1.nmf
737,193,302,-92.8,-6.3,29.1,33:37.9,18Jun07_143337.1.nmf
737,193,302,-92.7,-6.2,28.7,33:38.5,18Jun07_143337.1.nmf
737,193,302,-93.3,-6.3,28.5,33:39.6,18Jun07_143337.1.nmf
737,193,302,-95.4,-6.2,28.7,33:40.9,18Jun07_143337.1.nmf
737,193,302,-94.1,-6.2,27.6,33:42.5,18Jun07_143337.1.nmf
737,193,302,-91.5,-6.4,28.1,33:43.4,18Jun07_143337.1.nmf
737,193,302,-93.4,-6.2,30,33:45.2,18Jun07_143337.1.nmf
737,193,302,-94.9,-9.3,27,33:46.3,18Jun07_143337.1.nmf
737,193,302,-92.8,-6.3,29.7,33:48.6,18Jun07_143337.1.nmf
737,193,302,-92.3,-6.2,27.3,33:49.7,18Jun07_143337.1.nmf
737,193,302,-92,-6.3,30,33:50.9,18Jun07_143337.1.nmf
737,193,302,-91.5,-6.3,27.7,33:51.1,18Jun07_143337.1.nmf
737,193,302,-92.5,-6.2,26.7,33:52.4,18Jun07_143337.1.nmf
737,193,302,-98.5,-6.5,23.9,33:54.2,18Jun07_143337.1.nmf
737,193,302,-100.4,-6.3,23,33:55.0,18Jun07_143337.1.nmf
737,193,302,-104.3,-6.4,19.6,33:56.4,18Jun07_143337.1.nmf
737,193,302,-104.3,-6.4,19.6,33:57.5,18Jun07_143337.1.nmf
737,193,302,-103.1,-6.3,21.4,33:58.8,18Jun07_143337.1.nmf
737,193,302,-103.1,-6.3,22.4,34:00.5,18Jun07_143337.1.nmf
737,193,302,-101.1,-6.3,20.2,34:01.4,18Jun07_143337.1.nmf
737,193,302,-96.1,-6.2,23.8,34:03.1,18Jun07_143337.1.nmf
737,193,302,-93,-6.3,23.6,34:04.1,18Jun07_143337.1.nmf
737,193,302,-92.8,-6.3,23.3,34:06.5,18Jun07_143337.1.nmf
737,193,302,-93.6,-6.3,23.2,34:07.6,18Jun07_143337.1.nmf
737,193,302,-93.3,-6.3,23.1,34:08.0,18Jun07_143337.1.nmf
737,193,302,-92.9,-6.2,22.9,34:09.0,18Jun07_143337.1.nmf
737,193,302,-92.9,-6.3,24.7,34:10.3,18Jun07_143337.1.nmf
737,193,302,-93.2,-6.2,24.3,34:12.1,18Jun07_143337.1.nmf
737,193,302,-93.8,-6.2,22.8,34:12.9,18Jun07_143337.1.nmf
737,193,302,-93.6,-6.3,23.4,34:14.2,18Jun07_143337.1.nmf
737,193,302,-93.4,-6.3,23.3,34:15.4,18Jun07_143337.1.nmf
737,193,302,-93.7,-6.3,23,34:16.7,18Jun07_143337.1.nmf
737,193,302,-93.5,-6.3,18,34:18.0,18Jun07_143337.1.nmf
737,193,302,-93.9,-6.4,17.1,34:19.7,18Jun07_143337.1.nmf
737,193,302,-94.3,-6.4,17.6,34:21.1,18Jun07_143337.1.nmf
737,193,302,-93.7,-6.3,17.2,34:23.1,18Jun07_143337.1.nmf
737,193,302,-93.8,-6.3,18.4,34:24.4,18Jun07_143337.1.nmf
737,193,302,-94.4,-6.3,18.3,34:25.5,18Jun07_143337.1.nmf
737,193,302,-94.3,-6.5,17.2,34:27.0,18Jun07_143337.1.nmf
737,193,302,-93.9,-6.6,17.5,34:28.1,18Jun07_143337.1.nmf
737,193,302,-93.8,-6.5,17.9,34:29.3,18Jun07_143337.1.nmf
737,193,302,-93.5,-6.4,18.2,34:29.5,18Jun07_143337.1.nmf
737,193,302,-94.3,-6.4,18,34:30.8,18Jun07_143337.1.nmf
737,193,302,-94.1,-6.4,17.8,34:32.1,18Jun07_143337.1.nmf
737,193,302,-93.6,-7,10.8,34:33.4,18Jun07_143337.1.nmf
737,193,302,-94,-7.3,10.5,34:34.6,18Jun07_143337.1.nmf
737,193,302,-94,-7.1,10.2,34:35.9,18Jun07_143337.1.nmf
737,193,302,-94.4,-7.3,10.3,34:37.2,18Jun07_143337.1.nmf
737,193,302,-93.8,-7.3,10.2,34:39.0,18Jun07_143337.1.nmf
737,193,302,-94,-7.1,9.8,34:40.1,18Jun07_143337.1.nmf
737,193,302,-93.7,-7.4,10.1,34:41.3,18Jun07_143337.1.nmf
737,193,302,-93.6,-7.4,9.7,34:42.5,18Jun07_143337.1.nmf
737,193,302,-93.3,-7.4,10.1,34:44.9,18Jun07_143337.1.nmf
737,193,302,-93.1,-7.3,10.2,34:44.9,18Jun07_143337.1.nmf
737,193,302,-93.6,-7.1,10.2,34:46.2,18Jun07_143337.1.nmf
737,193,302,-94.1,-6.3,26.1,34:47.4,18Jun07_143337.1.nmf
737,193,302,-93.6,-6.3,22.5,34:48.7,18Jun07_143337.1.nmf
737,193,302,-93.7,-6.2,23.8,34:50.0,18Jun07_143337.1.nmf
737,193,302,-93.8,-6.3,22.8,34:51.3,18Jun07_143337.1.nmf
737,193,302,-93.5,-6.3,22.2,34:52.6,18Jun07_143337.1.nmf
737,193,302,-94.9,-6.2,24.2,34:53.8,18Jun07_143337.1.nmf
737,193,302,-95.8,-6.3,24.5,34:55.1,18Jun07_143337.1.nmf
737,193,302,-95.8,-6.3,24.6,34:56.9,18Jun07_143337.1.nmf
737,193,302,-92.4,-6.3,25.6,34:58.1,18Jun07_143337.1.nmf
737,193,302,-94.3,-6.3,22.5,34:59.3,18Jun07_143337.1.nmf
737,193,302,-94.4,-6.3,21.6,35:00.5,18Jun07_143337.1.nmf
737,193,302,-93.5,-6.3,22.4,35:02.8,18Jun07_143337.1.nmf
737,193,302,-94.1,-6.3,22,35:02.9,18Jun07_143337.1.nmf
737,193,302,-94.9,-7,11.4,35:05.4,18Jun07_143337.1.nmf
737,193,302,-94.9,-6.7,12.2,35:05.9,18Jun07_143337.1.nmf
737,193,302,-95.5,-6.9,13.1,35:07.7,18Jun07_143337.1.nmf
737,193,302,-94.8,-7.1,11.8,35:08.1,18Jun07_143337.1.nmf
737,193,302,-94.6,-6.9,13.6,35:09.2,18Jun07_143337.1.nmf
737,193,302,-93.9,-6.5,14.2,35:10.5,18Jun07_143337.1.nmf
737,193,302,-93.9,-6.6,14.2,35:11.8,18Jun07_143337.1.nmf
737,193,302,-94.2,-6.8,12.4,35:13.0,18Jun07_143337.1.nmf
737,193,302,-94.5,-6.6,13.6,35:14.3,18Jun07_143337.1.nmf
737,193,302,-94.3,-6.7,14,35:15.6,18Jun07_143337.1.nmf
737,193,302,-95.1,-6.8,12.1,35:17.3,18Jun07_143337.1.nmf
737,193,302,-94.1,-6.6,13.9,35:18.5,18Jun07_143337.1.nmf
737,193,302,-93.6,-7.7,9,35:20.7,18Jun07_143337.1.nmf
737,193,302,-93.3,-7.4,9.7,35:20.9,18Jun07_143337.1.nmf
737,193,302,-94.4,-7.8,8.4,35:22.0,18Jun07_143337.1.nmf
737,193,302,-93.8,-7.8,8.7,35:24.6,18Jun07_143337.1.nmf
737,193,302,-94.4,-7.4,9.6,35:25.7,18Jun07_143337.1.nmf
737,193,302,-94.6,-7.4,8.9,35:26.0,18Jun07_143337.1.nmf
737,193,302,-94.5,-7.8,9.2,35:27.1,18Jun07_143337.1.nmf
737,193,302,-94.8,-7.7,8.5,35:28.4,18Jun07_143337.1.nmf
737,193,302,-94.8,-7.9,8.3,35:29.7,18Jun07_143337.1.nmf
737,193,302,-94.4,-7.6,8.8,35:31.0,18Jun07_143337.1.nmf
737,193,302,-92.9,-7.3,9.7,35:32.7,18Jun07_143337.1.nmf
737,193,302,-93.2,-7.6,9.4,35:33.5,18Jun07_143337.1.nmf
737,193,302,-100.6,-10.8,1.7,35:35.0,18Jun07_143337.1.nmf
737,193,302,-102.5,-12.4,30,35:36.5,18Jun07_143337.1.nmf
737,193,302,-94,-9,27.1,35:37.7,18Jun07_143337.1.nmf
737,193,302,-93.8,-9,28.3,35:38.6,18Jun07_143337.1.nmf
737,193,302,-96.1,-9.1,26.3,35:39.9,18Jun07_143337.1.nmf
820,230,120,-118.5,-7.7,10.1,39:37.5,18Jun07_103937.1.nmf
820,230,120,-118.5,-8.4,5.5,39:37.5,18Jun07_103937.1.nmf
820,230,120,-117.4,-7.7,11.8,39:38.3,18Jun07_103937.1.nmf
820,230,120,-118.3,-7.6,10.2,39:38.8,18Jun07_103937.1.nmf
820,230,120,-118.9,-7.6,10.2,39:39.5,18Jun07_103937.1.nmf
820,230,120,-118.7,-7.4,10.3,39:40.1,18Jun07_103937.1.nmf
820,230,120,-116,-6.9,11.3,39:41.0,18Jun07_103937.1.nmf
820,230,120,-116.6,-7.2,10.7,39:41.7,18Jun07_103937.1.nmf
820,230,120,-118.2,-7.6,9.3,39:42.0,18Jun07_103937.1.nmf
820,230,120,-117.6,-7.5,9.3,39:43.1,18Jun07_103937.1.nmf
820,230,120,-118.3,-8,9.1,39:43.3,18Jun07_103937.1.nmf
820,230,120,-118.6,-7.9,10.4,39:44.3,18Jun07_103937.1.nmf
820,230,120,-117.3,-7.6,10.8,39:44.6,18Jun07_103937.1.nmf
820,230,120,-116.4,-7.4,10.6,39:45.5,18Jun07_103937.1.nmf
820,230,120,-116.8,-7.4,10.4,39:46.2,18Jun07_103937.1.nmf
820,230,120,-117.5,-7.7,10.7,39:46.7,18Jun07_103937.1.nmf
820,230,120,-117.8,-8.1,7.9,39:47.1,18Jun07_103937.1.nmf
820,230,120,-116.9,-7.8,9.6,39:47.9,18Jun07_103937.1.nmf
820,230,120,-118.4,-7.6,10.6,39:48.4,18Jun07_103937.1.nmf
820,230,120,-118.5,-7.4,10.1,39:49.1,18Jun07_103937.1.nmf
820,230,120,-118.6,-7.4,10.2,39:50.1,18Jun07_103937.1.nmf
820,230,120,-117.9,-7.4,11.1,39:50.3,18Jun07_103937.1.nmf
820,230,120,-117.4,-7.6,10.4,39:51.0,18Jun07_103937.1.nmf
820,230,120,-118.1,-7.5,10.4,39:51.6,18Jun07_103937.1.nmf
820,230,120,-117.7,-7.9,8.1,39:52.7,18Jun07_103937.1.nmf
820,230,120,-118.8,-8.6,6,39:53.1,18Jun07_103937.1.nmf
820,230,120,-118.6,-7.8,9.8,39:53.9,18Jun07_103937.1.nmf
820,230,120,-118.2,-7.8,8.1,39:54.2,18Jun07_103937.1.nmf
820,230,120,-117.4,-7.6,9.7,39:55.1,18Jun07_103937.1.nmf
820,230,120,-116.6,-7.4,10.2,39:55.5,18Jun07_103937.1.nmf
820,230,120,-116.4,-7.2,10.1,39:56.3,18Jun07_103937.1.nmf
820,230,120,-118.6,-7.7,9.6,39:56.7,18Jun07_103937.1.nmf
820,230,120,-117.7,-7.4,11.6,39:57.5,18Jun07_103937.1.nmf
820,230,120,-118.3,-7.6,9.5,39:58.0,18Jun07_103937.1.nmf
820,230,120,-119,-7.7,9.7,39:58.7,18Jun07_103937.1.nmf
820,230,120,-118.8,-14.9,-5.3,39:59.4,18Jun07_103937.1.nmf
820,230,120,-119.9,-11.1,7.3,39:59.9,18Jun07_103937.1.nmf
820,230,120,-119.5,-8.1,10,40:00.6,18Jun07_103937.1.nmf
820,230,120,-118.6,-7.3,9.5,40:01.2,18Jun07_103937.1.nmf
820,230,120,-118.7,-7.4,9.9,40:02.3,18Jun07_103937.1.nmf
820,230,120,-119.1,-7.7,9.5,40:02.5,18Jun07_103937.1.nmf
820,230,120,-119.3,-8.4,7.4,40:03.5,18Jun07_103937.1.nmf
820,230,120,-120.4,-14.4,-5.7,40:04.1,18Jun07_103937.1.nmf
820,230,120,-120.9,-11.3,6.4,40:04.7,18Jun07_103937.1.nmf
820,230,120,-120.3,-8.3,9.1,40:05.1,18Jun07_103937.1.nmf
820,230,120,-119.6,-7.8,10,40:05.9,18Jun07_103937.1.nmf
820,230,120,-120.3,-8.1,8.2,40:06.3,18Jun07_103937.1.nmf
820,230,120,-120,-7.9,8.3,40:07.1,18Jun07_103937.1.nmf
820,230,120,-119.9,-7.8,8.8,40:08.1,18Jun07_103937.1.nmf
820,230,120,-119.5,-12.9,-0.7,40:08.3,18Jun07_103937.1.nmf
820,230,120,-120,-9.6,8.3,40:08.9,18Jun07_103937.1.nmf
820,230,120,-120,-8.1,8.7,40:09.5,18Jun07_103937.1.nmf
820,230,120,-119.4,-7.8,9.6,40:10.2,18Jun07_103937.1.nmf
820,230,120,-119.2,-7.7,9.8,40:11.1,18Jun07_103937.1.nmf
820,230,120,-119.9,-7.8,8.7,40:11.9,18Jun07_103937.1.nmf
820,230,120,-119.3,-8.1,7.7,40:12.1,18Jun07_103937.1.nmf
820,230,120,-119,-7.9,10.1,40:13.1,18Jun07_103937.1.nmf
820,230,120,-119.7,-8.6,5.6,40:13.4,18Jun07_103937.1.nmf
820,230,120,-119.8,-8.3,8.3,40:14.3,18Jun07_103937.1.nmf
820,230,120,-120,-8,8.4,40:14.7,18Jun07_103937.1.nmf
820,230,120,-118.5,-7.6,10.7,40:15.5,18Jun07_103937.1.nmf
820,230,120,-118.4,-7.6,10.5,40:15.9,18Jun07_103937.1.nmf
820,230,120,-117.2,-7.8,9.6,40:17.1,18Jun07_103937.1.nmf
820,230,120,-118.4,-7.7,9.3,40:17.2,18Jun07_103937.1.nmf
820,230,120,-118.1,-7.7,10.1,40:17.9,18Jun07_103937.1.nmf
820,230,120,-118.4,-7.6,10.6,40:18.5,18Jun07_103937.1.nmf
820,230,120,-118.8,-7.6,10.3,40:19.1,18Jun07_103937.1.nmf
820,230,120,-118.6,-7.8,10.6,40:19.8,18Jun07_103937.1.nmf
820,230,120,-118.8,-7.5,10.4,40:20.4,18Jun07_103937.1.nmf
820,230,120,-119.2,-7.7,9.9,40:21.5,18Jun07_103937.1.nmf
820,230,120,-117.6,-8.3,6.9,40:22.0,18Jun07_103937.1.nmf
820,230,120,-115.6,-8.6,6.2,40:22.7,18Jun07_103937.1.nmf
820,230,120,-117.3,-8.7,7.3,40:23.1,18Jun07_103937.1.nmf
820,230,120,-117.6,-8,8.3,40:23.9,18Jun07_103937.1.nmf
820,230,120,-117.8,-8.3,6.4,40:24.3,18Jun07_103937.1.nmf
820,230,120,-117.8,-11.8,-2.7,40:25.1,18Jun07_103937.1.nmf
820,230,120,-118.3,-8.9,10.9,40:25.5,18Jun07_103937.1.nmf
820,230,120,-118.6,-7.5,10.8,40:26.3,18Jun07_103937.1.nmf
820,230,120,-118.4,-7.6,10.5,40:26.8,18Jun07_103937.1.nmf
820,230,120,-114.8,-7,12.9,40:27.5,18Jun07_103937.1.nmf
820,230,120,-115.3,-7,11.5,40:28.1,18Jun07_103937.1.nmf
820,230,120,-117.6,-7.5,9.8,40:29.1,18Jun07_103937.1.nmf
820,230,120,-119.1,-7.8,9.1,40:29.4,18Jun07_103937.1.nmf
820,230,120,-118.8,-7.7,10.3,40:30.0,18Jun07_103937.1.nmf
820,230,120,-118.5,-7.6,10.1,40:31.1,18Jun07_103937.1.nmf
820,230,120,-117.8,-7.6,10.7,40:31.6,18Jun07_103937.1.nmf
820,230,120,-116.8,-7.3,10.5,40:32.3,18Jun07_103937.1.nmf
820,230,120,-116.8,-7.7,8.2,40:32.6,18Jun07_103937.1.nmf
820,230,120,-118,-7.8,9.2,40:33.5,18Jun07_103937.1.nmf
820,230,120,-119.1,-8,8.6,40:33.9,18Jun07_103937.1.nmf
820,230,120,-118.2,-8.1,8.8,40:35.0,18Jun07_103937.1.nmf
820,230,120,-117.5,-7.6,11.1,40:35.1,18Jun07_103937.1.nmf
820,230,120,-118.4,-7.6,9.7,40:35.9,18Jun07_103937.1.nmf
820,230,120,-118.8,-7.7,10,40:36.4,18Jun07_103937.1.nmf
820,230,120,-118.9,-7.6,10.2,40:37.1,18Jun07_103937.1.nmf
820,230,120,-118.6,-7.6,10.2,40:38.1,18Jun07_103937.1.nmf
820,230,120,-118.1,-7.5,10.8,40:38.3,18Jun07_103937.1.nmf
820,230,120,-118.4,-7.5,10.2,40:39.0,18Jun07_103937.1.nmf
820,230,120,-119.4,-7.9,8.6,40:39.9,18Jun07_103937.1.nmf
820,230,120,-119.4,-7.6,9.8,40:40.7,18Jun07_103937.1.nmf
820,230,120,-118.6,-7.4,10.8,40:40.9,18Jun07_103937.1.nmf
820,230,120,-118.1,-7.4,10.9,40:41.9,18Jun07_103937.1.nmf
820,230,120,-119.1,-7.6,9.9,40:42.2,18Jun07_103937.1.nmf
820,230,120,-118.9,-7.4,10.3,40:43.1,18Jun07_103937.1.nmf
820,230,120,-118.1,-7.5,9.7,40:43.5,18Jun07_103937.1.nmf
820,230,120,-116.9,-7.3,11.4,40:44.3,18Jun07_103937.1.nmf
820,230,120,-116.8,-8.9,4,40:44.7,18Jun07_103937.1.nmf
820,230,120,-116.5,-7.9,10,40:45.5,18Jun07_103937.1.nmf
820,230,120,-116.9,-7.3,11.9,40:46.0,18Jun07_103937.1.nmf
820,230,120,-115,-7.3,11.3,40:47.1,18Jun07_103937.1.nmf
820,230,120,-116.4,-7.3,11.1,40:47.3,18Jun07_103937.1.nmf
820,230,120,-118.3,-7.3,9.9,40:47.9,18Jun07_103937.1.nmf
820,230,120,-118.3,-7.3,11.2,40:48.9,18Jun07_103937.1.nmf
820,230,120,-118.2,-7.3,10.8,40:49.2,18Jun07_103937.1.nmf
820,230,120,-117.7,-7.3,10.4,40:50.3,18Jun07_103937.1.nmf
820,230,120,-117.9,-7.7,9.5,40:50.5,18Jun07_103937.1.nmf
820,230,120,-114.8,-7.6,9.8,40:51.5,18Jun07_103937.1.nmf
820,230,120,-117.4,-8.3,8.5,40:51.8,18Jun07_103937.1.nmf
820,230,120,-118,-7.8,10.6,40:52.7,18Jun07_103937.1.nmf
820,230,120,-117.7,-7.3,10.5,40:53.1,18Jun07_103937.1.nmf
820,230,120,-117.5,-7.5,10.3,40:53.9,18Jun07_103937.1.nmf
820,230,120,-116,-7.3,11.5,40:54.3,18Jun07_103937.1.nmf
820,230,120,-115.2,-7,11.3,40:55.1,18Jun07_103937.1.nmf
820,230,120,-115.9,-7.1,10.7,40:56.1,18Jun07_103937.1.nmf
820,230,120,-115.7,-7.3,12.8,40:56.3,18Jun07_103937.1.nmf
820,230,120,-115.9,-7.2,11.6,40:56.9,18Jun07_103937.1.nmf
820,230,120,-115.3,-7.1,11.8,40:57.8,18Jun07_103937.1.nmf
820,230,120,-114.1,-6.9,12.5,40:58.2,18Jun07_103937.1.nmf
820,230,120,-113.8,-6.8,13.2,40:59.1,18Jun07_103937.1.nmf
820,230,120,-114.9,-6.9,12.8,40:59.9,18Jun07_103937.1.nmf
820,230,120,-115.8,-7.3,11.3,41:00.1,18Jun07_103937.1.nmf
820,230,120,-116.8,-7.3,11.7,41:01.1,18Jun07_103937.1.nmf
820,230,120,-116.6,-7.4,11,41:01.4,18Jun07_103937.1.nmf
820,230,120,-118.2,-7.7,10.1,41:02.3,18Jun07_103937.1.nmf
820,230,120,-118.9,-7.8,9.4,41:02.7,18Jun07_103937.1.nmf
820,230,120,-117.2,-7.6,10.1,41:03.5,18Jun07_103937.1.nmf
820,230,120,-117.7,-7.5,11.1,41:03.9,18Jun07_103937.1.nmf
820,230,120,-118.3,-7.8,8.7,41:04.7,18Jun07_103937.1.nmf
820,230,120,-117.9,-7.8,9.5,41:05.2,18Jun07_103937.1.nmf
820,230,120,-116.9,-7.6,10,41:05.9,18Jun07_103937.1.nmf
820,230,120,-117.1,-7.6,9.3,41:06.8,18Jun07_103937.1.nmf
820,230,120,-117.6,-7.4,10.9,41:07.1,18Jun07_103937.1.nmf
820,230,120,-117.9,-7.1,9.9,41:08.1,18Jun07_103937.1.nmf
820,230,120,-117.4,-7.3,9.8,41:08.4,18Jun07_103937.1.nmf
820,230,120,-118.1,-7.8,10.4,41:09.5,18Jun07_103937.1.nmf
820,230,120,-117.1,-7.9,8.6,41:09.7,18Jun07_103937.1.nmf
820,230,120,-118.1,-7.9,8.7,41:10.7,18Jun07_103937.1.nmf
820,230,120,-117.4,-7.1,11.4,41:11.1,18Jun07_103937.1.nmf
820,230,120,-117.3,-7.1,11.6,41:11.9,18Jun07_103937.1.nmf
820,230,120,-117.4,-7.1,11.8,41:12.3,18Jun07_103937.1.nmf
820,230,120,-117.6,-7.4,11.3,41:13.1,18Jun07_103937.1.nmf
820,230,120,-117.3,-7.1,11.5,41:13.5,18Jun07_103937.1.nmf
820,230,120,-117.4,-7.4,9.9,41:14.3,18Jun07_103937.1.nmf
820,230,120,-117.6,-7.5,11,41:14.8,18Jun07_103937.1.nmf
820,230,120,-117.9,-7.3,10.6,41:15.8,18Jun07_103937.1.nmf
