Location_x,Location_y,PCI,RSRP,RSRQ,SNR,Location_SC1_x,Location_SC1_y,Location_SC2_x,Location_SC2_y,Location_SC3_x,Location_SC3_y,Location_SC5_x,Location_SC5_y,Power_SC1,Power_SC2,Power_SC3,Power_SC5,file_name,time
588.00,255.00,54,-86.1,-6.3,27.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162507.1.nmf,16:25:08.341
588.00,255.00,54,-86.4,-6.3,19.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162507.1.nmf,16:25:07.306
777.00,179.00,3,-75.3,-6.0,30.0,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_105935.1.nmf,10:59:44.701
777.00,179.00,3,-75.1,-6.1,30.0,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_105935.1.nmf,10:59:44.200
777.00,179.00,3,-75.2,-6.4,30.0,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_105935.1.nmf,10:59:43.696
777.00,179.00,3,-74.6,-6.3,30.0,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_105935.1.nmf,10:59:43.195
777.00,179.00,3,-74.4,-6.2,30.0,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_105935.1.nmf,10:59:42.694
777.00,179.00,3,-75.8,-6.1,30.0,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_105935.1.nmf,10:59:42.191
777.00,179.00,3,-76.4,-6.0,30.0,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_105935.1.nmf,10:59:41.681
777.00,179.00,3,-74.2,-5.9,30.0,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_105935.1.nmf,10:59:41.176
777.00,179.00,3,-74.9,-6.1,30.0,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_105935.1.nmf,10:59:40.675
777.00,179.00,3,-73.4,-6.8,30.0,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_105935.1.nmf,10:59:40.176
777.00,179.00,3,-73.0,-5.9,30.0,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_105935.1.nmf,10:59:39.673
777.00,179.00,3,-73.1,-6.1,30.0,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_105935.1.nmf,10:59:39.164
777.00,179.00,3,-72.8,-6.1,30.0,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_105935.1.nmf,10:59:38.664
777.00,179.00,3,-71.1,-6.4,30.0,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_105935.1.nmf,10:59:38.163
777.00,179.00,3,-72.0,-5.9,30.0,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_105935.1.nmf,10:59:37.656
777.00,179.00,3,-71.1,-5.9,30.0,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_105935.1.nmf,10:59:37.156
777.00,179.00,3,-75.0,-6.4,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_105935.1.nmf,10:59:36.656
777.00,179.00,3,-75.7,-6.1,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_105935.1.nmf,10:59:36.153
132.00,211.00,1,-95.9,-8.8,14.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165917.1.nmf,16:59:21.059
132.00,211.00,1,-96.8,-9.3,16.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165917.1.nmf,16:59:19.779
132.00,211.00,1,-95.7,-9.2,17.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165917.1.nmf,16:59:18.499
132.00,211.00,1,-95.8,-8.3,13.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165917.1.nmf,16:59:18.354
132.00,211.00,1,-96.2,-9.3,15.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165917.1.nmf,16:59:17.042
314.00,214.00,1,-85.9,-6.3,29.0,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_170141.1.nmf,17:01:43.446
199.00,213.00,1,-73.8,-6.3,26.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164947.1.nmf,16:49:50.089
199.00,213.00,1,-72.9,-6.3,27.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164947.1.nmf,16:49:48.984
199.00,213.00,1,-74.5,-6.3,28.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164947.1.nmf,16:49:47.533
199.00,213.00,1,-72.4,-6.3,30.0,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164947.1.nmf,16:49:47.143
738.00,148.00,3,-75.1,-6.2,29.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110822.1.nmf,11:08:30.298
738.00,148.00,3,-75.3,-6.1,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110822.1.nmf,11:08:29.791
738.00,148.00,3,-75.1,-6.0,30.0,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110822.1.nmf,11:08:29.284
738.00,148.00,3,-75.9,-6.0,29.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110822.1.nmf,11:08:28.783
738.00,148.00,3,-75.6,-6.0,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110822.1.nmf,11:08:28.280
738.00,148.00,3,-75.4,-5.9,30.0,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110822.1.nmf,11:08:27.770
738.00,148.00,3,-76.6,-5.9,30.0,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110822.1.nmf,11:08:27.270
738.00,148.00,3,-78.1,-5.9,30.0,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110822.1.nmf,11:08:26.763
738.00,148.00,3,-78.8,-6.0,30.0,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110822.1.nmf,11:08:26.262
738.00,148.00,3,-78.5,-5.9,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110822.1.nmf,11:08:25.760
738.00,148.00,3,-74.8,-6.1,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110822.1.nmf,11:08:25.251
738.00,148.00,3,-75.3,-6.0,30.0,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110822.1.nmf,11:08:24.751
738.00,148.00,3,-71.4,-5.9,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110822.1.nmf,11:08:24.251
738.00,148.00,3,-71.9,-5.9,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110822.1.nmf,11:08:23.750
738.00,148.00,3,-71.3,-5.8,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110822.1.nmf,11:08:23.246
205.00,134.00,1,-93.4,-6.9,13.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164359.1.nmf,16:44:03.219
205.00,134.00,1,-94.9,-7.6,9.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164359.1.nmf,16:44:01.939
205.00,134.00,1,-92.5,-7.6,10.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164359.1.nmf,16:44:00.659
205.00,134.00,1,-99.9,-7.4,9.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164359.1.nmf,16:43:59.937
160.00,244.00,1,-95.1,-6.6,26.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165134.1.nmf,16:51:38.663
160.00,244.00,1,-94.9,-6.8,28.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165134.1.nmf,16:51:36.328
160.00,244.00,1,-95.0,-6.8,27.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165134.1.nmf,16:51:36.320
160.00,244.00,1,-103.3,-7.3,22.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165134.1.nmf,16:51:34.646
786.00,181.00,3,-75.5,-6.2,30.0,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110041.1.nmf,11:00:51.152
786.00,181.00,3,-75.7,-5.9,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110041.1.nmf,11:00:50.652
786.00,181.00,3,-74.9,-6.7,30.0,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110041.1.nmf,11:00:50.149
786.00,181.00,3,-74.1,-6.0,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110041.1.nmf,11:00:49.649
786.00,181.00,3,-73.9,-6.2,30.0,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110041.1.nmf,11:00:49.133
786.00,181.00,3,-73.8,-6.0,30.0,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110041.1.nmf,11:00:48.632
786.00,181.00,3,-74.0,-6.0,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110041.1.nmf,11:00:48.129
786.00,181.00,3,-74.0,-6.2,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110041.1.nmf,11:00:47.619
786.00,181.00,3,-74.3,-6.2,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110041.1.nmf,11:00:47.119
786.00,181.00,3,-73.4,-6.5,30.0,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110041.1.nmf,11:00:46.614
786.00,181.00,3,-73.6,-5.9,30.0,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110041.1.nmf,11:00:46.112
786.00,181.00,3,-74.0,-6.2,30.0,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110041.1.nmf,11:00:45.612
786.00,181.00,3,-74.4,-6.2,30.0,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110041.1.nmf,11:00:45.109
786.00,181.00,3,-74.8,-6.8,30.0,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110041.1.nmf,11:00:44.601
786.00,181.00,3,-74.6,-6.2,30.0,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110041.1.nmf,11:00:44.099
786.00,181.00,3,-74.6,-6.2,30.0,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110041.1.nmf,11:00:43.599
786.00,181.00,3,-74.5,-7.8,30.0,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110041.1.nmf,11:00:43.092
786.00,181.00,3,-74.8,-5.9,30.0,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110041.1.nmf,11:00:42.591
786.00,181.00,3,-74.9,-5.9,30.0,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110041.1.nmf,11:00:42.089
709.00,244.00,54,-82.9,-8.2,27.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162249.1.nmf,16:22:52.315
709.00,244.00,54,-85.8,-9.1,26.0,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162249.1.nmf,16:22:51.035
709.00,244.00,54,-85.6,-9.0,28.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162249.1.nmf,16:22:49.999
512.00,205.00,54,-92.6,-10.8,3.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163425.1.nmf,16:34:29.087
512.00,205.00,54,-93.1,-10.3,6.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163425.1.nmf,16:34:27.512
512.00,205.00,54,-90.4,-9.9,9.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163425.1.nmf,16:34:26.047
512.00,205.00,54,-98.1,-13.5,-1.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163425.1.nmf,16:34:25.139
244.00,144.00,1,-94.1,-6.2,21.1,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164137.1.nmf,16:41:41.235
244.00,144.00,1,-93.9,-6.4,22.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164137.1.nmf,16:41:39.876
244.00,144.00,1,-99.8,-6.4,21.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164137.1.nmf,16:41:38.676
244.00,144.00,1,-95.3,-6.4,27.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164137.1.nmf,16:41:37.549
300.00,254.00,1,-81.8,-6.3,22.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165737.1.nmf,16:57:40.261
300.00,254.00,1,-84.6,-6.5,22.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165737.1.nmf,16:57:39.829
300.00,254.00,1,-83.2,-6.4,24.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165737.1.nmf,16:57:37.688
262.00,212.00,1,-64.1,-6.3,27.0,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165825.1.nmf,16:58:28.507
262.00,212.00,1,-63.5,-6.3,28.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165825.1.nmf,16:58:27.517
262.00,212.00,1,-64.4,-6.4,27.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165825.1.nmf,16:58:25.947
262.00,212.00,1,-66.6,-6.4,27.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165825.1.nmf,16:58:25.110
778.00,193.00,3,-75.8,-5.9,30.0,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_105906.1.nmf,10:59:12.473
778.00,193.00,3,-76.6,-6.3,29.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_105906.1.nmf,10:59:11.973
778.00,193.00,3,-74.6,-6.2,29.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_105906.1.nmf,10:59:11.465
778.00,193.00,3,-74.5,-5.7,29.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_105906.1.nmf,10:59:10.963
778.00,193.00,3,-80.3,-5.9,28.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_105906.1.nmf,10:59:10.456
778.00,193.00,3,-77.2,-6.0,28.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_105906.1.nmf,10:59:09.955
778.00,193.00,3,-78.9,-6.0,29.0,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_105906.1.nmf,10:59:09.453
778.00,193.00,3,-79.2,-6.0,29.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_105906.1.nmf,10:59:08.949
778.00,193.00,3,-78.0,-6.1,29.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_105906.1.nmf,10:59:08.443
778.00,193.00,3,-77.6,-10.8,29.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_105906.1.nmf,10:59:07.937
778.00,193.00,3,-75.2,-6.0,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_105906.1.nmf,10:59:07.436
778.00,193.00,3,-76.0,-6.3,30.0,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_105906.1.nmf,10:59:06.935
778.00,193.00,3,-76.2,-6.1,30.0,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_105906.1.nmf,10:59:06.424
140.00,118.00,1,-100.7,-6.8,23.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164825.1.nmf,16:48:29.603
140.00,118.00,1,-103.3,-7.3,20.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164825.1.nmf,16:48:28.180
140.00,118.00,1,-105.9,-6.9,19.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164825.1.nmf,16:48:26.900
140.00,118.00,1,-106.8,-6.8,18.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164825.1.nmf,16:48:26.675
177.00,102.00,1,-95.1,-6.4,25.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164715.1.nmf,16:47:19.057
177.00,102.00,1,-111.0,-11.7,30.0,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164715.1.nmf,16:47:17.836
177.00,102.00,1,-112.0,-12.5,-1.0,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164715.1.nmf,16:47:16.493
177.00,102.00,1,-100.6,-10.1,3.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164715.1.nmf,16:47:15.493
753.00,255.00,3,-91.5,-6.3,24.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_171358.1.nmf,17:14:02.552
753.00,255.00,3,-90.6,-6.4,26.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_171358.1.nmf,17:14:00.785
753.00,255.00,3,-88.1,-6.3,26.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_171358.1.nmf,17:13:59.505
753.00,255.00,3,-92.4,-6.4,28.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_171358.1.nmf,17:13:58.846
759.00,258.00,3,-94.9,-6.2,25.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162401.1.nmf,16:24:06.924
759.00,258.00,3,-93.7,-6.3,24.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162401.1.nmf,16:24:05.644
759.00,258.00,3,-93.2,-6.4,22.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162401.1.nmf,16:24:04.364
759.00,258.00,3,-93.6,-6.4,22.0,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162401.1.nmf,16:24:03.084
759.00,258.00,3,-94.8,-6.4,22.0,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162401.1.nmf,16:24:01.804
759.00,258.00,3,-94.8,-6.3,22.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162401.1.nmf,16:24:01.611
377.00,108.00,2,-101.6,-10.4,4.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163927.1.nmf,16:39:31.716
377.00,108.00,2,-102.5,-11.9,3.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163927.1.nmf,16:39:30.633
377.00,108.00,2,-102.2,-10.1,5.0,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163927.1.nmf,16:39:29.578
377.00,108.00,2,-109.4,-9.8,5.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_163927.1.nmf,16:39:29.143
191.00,102.00,1,-96.6,-8.0,8.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164705.1.nmf,16:47:08.668
191.00,102.00,1,-97.4,-7.4,10.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164705.1.nmf,16:47:06.533
191.00,102.00,1,-96.8,-9.0,4.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164705.1.nmf,16:47:06.249
746.00,248.00,54,-100.6,-12.4,-2.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161546.1.nmf,16:15:51.179
746.00,248.00,54,-100.5,-14.3,-4.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161546.1.nmf,16:15:50.055
746.00,248.00,54,-98.6,-12.5,0.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161546.1.nmf,16:15:49.073
746.00,248.00,54,-99.1,-11.9,-2.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161546.1.nmf,16:15:47.565
746.00,248.00,54,-102.6,-10.3,0.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161546.1.nmf,16:15:46.405
172.00,152.00,1,-93.0,-6.3,26.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164740.1.nmf,16:47:43.380
172.00,152.00,1,-100.3,-6.4,22.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164740.1.nmf,16:47:42.381
172.00,152.00,1,-102.3,-6.4,21.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164740.1.nmf,16:47:42.095
172.00,152.00,1,-94.6,-6.5,26.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164740.1.nmf,16:47:40.610
343.00,278.00,1,-93.6,-6.4,27.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165451.1.nmf,16:54:54.721
343.00,278.00,1,-94.3,-6.3,27.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165451.1.nmf,16:54:53.441
343.00,278.00,1,-98.3,-6.9,26.0,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165451.1.nmf,16:54:52.161
343.00,278.00,1,-101.4,-6.6,22.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165451.1.nmf,16:54:51.409
248.00,188.00,1,-91.9,-6.4,27.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164254.1.nmf,16:42:59.217
248.00,188.00,1,-91.3,-6.9,26.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164254.1.nmf,16:42:58.104
248.00,188.00,1,-96.4,-6.4,25.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164254.1.nmf,16:42:56.672
248.00,188.00,1,-97.7,-6.4,22.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164254.1.nmf,16:42:56.656
248.00,188.00,1,-97.5,-6.4,26.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_164254.1.nmf,16:42:55.368
290.00,241.00,1,-85.5,-6.4,20.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165748.1.nmf,16:57:50.775
290.00,241.00,1,-85.9,-6.4,21.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_165748.1.nmf,16:57:49.264
597.00,231.00,54,-93.8,-6.7,14.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162640.1.nmf,16:26:42.692
597.00,231.00,54,-92.1,-6.3,24.0,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162640.1.nmf,16:26:41.417
597.00,231.00,54,-93.4,-6.3,23.1,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162640.1.nmf,16:26:40.214
775.00,214.00,3,-86.1,-7.7,4.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111452.1.nmf,11:14:57.691
775.00,214.00,3,-86.9,-7.3,1.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111452.1.nmf,11:14:57.191
775.00,214.00,3,-86.9,-7.2,0.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111452.1.nmf,11:14:56.689
775.00,214.00,3,-88.7,-11.6,0.1,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111452.1.nmf,11:14:56.182
775.00,214.00,3,-88.5,-6.9,0.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111452.1.nmf,11:14:55.675
775.00,214.00,3,-86.8,-7.0,-1.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111452.1.nmf,11:14:55.174
775.00,214.00,3,-87.5,-7.1,-1.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111452.1.nmf,11:14:54.673
775.00,214.00,3,-86.2,-7.0,-0.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111452.1.nmf,11:14:54.163
775.00,214.00,3,-88.0,-7.4,-1.0,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111452.1.nmf,11:14:53.663
775.00,214.00,3,-86.0,-7.4,3.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_111452.1.nmf,11:14:53.156
754.00,275.00,3,-102.9,-12.3,-3.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161736.1.nmf,16:17:44.708
754.00,275.00,3,-101.6,-12.5,-4.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161736.1.nmf,16:17:42.934
754.00,275.00,3,-102.4,-12.4,-2.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161736.1.nmf,16:17:42.026
754.00,275.00,54,-99.4,-10.9,6.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161736.1.nmf,16:17:40.476
754.00,275.00,54,-95.1,-9.1,10.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161736.1.nmf,16:17:39.186
754.00,275.00,54,-94.8,-9.8,10.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161736.1.nmf,16:17:37.421
754.00,275.00,54,-95.5,-7.0,20.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161736.1.nmf,16:17:36.304
708.00,215.00,54,-84.3,-6.7,26.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_171326.1.nmf,17:13:28.838
708.00,215.00,54,-81.3,-6.2,27.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_171326.1.nmf,17:13:27.116
708.00,215.00,54,-79.1,-6.3,30.0,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_171326.1.nmf,17:13:26.331
817.00,236.00,3,-93.4,-9.1,10.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161657.1.nmf,16:17:01.041
817.00,236.00,3,-91.0,-6.8,11.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161657.1.nmf,16:16:59.411
817.00,236.00,3,-91.8,-6.7,11.3,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161657.1.nmf,16:16:58.131
817.00,236.00,3,-91.7,-6.9,9.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_161657.1.nmf,16:16:57.476
806.00,165.00,3,-79.3,-6.1,29.7,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110407.1.nmf,11:04:14.995
806.00,165.00,3,-78.8,-6.0,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110407.1.nmf,11:04:14.489
806.00,165.00,3,-78.7,-6.1,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110407.1.nmf,11:04:13.988
806.00,165.00,3,-78.1,-6.0,30.0,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110407.1.nmf,11:04:13.486
806.00,165.00,3,-77.9,-6.1,30.0,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110407.1.nmf,11:04:12.974
806.00,165.00,3,-77.9,-6.1,30.0,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110407.1.nmf,11:04:12.478
806.00,165.00,3,-78.1,-6.1,29.8,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110407.1.nmf,11:04:11.976
806.00,165.00,3,-78.2,-6.1,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110407.1.nmf,11:04:11.475
806.00,165.00,3,-78.1,-6.0,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110407.1.nmf,11:04:10.969
806.00,165.00,3,-77.6,-6.0,29.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110407.1.nmf,11:04:10.468
806.00,165.00,3,-81.0,-6.0,29.0,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110407.1.nmf,11:04:09.968
806.00,165.00,3,-82.2,-6.1,29.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110407.1.nmf,11:04:09.467
806.00,165.00,3,-77.4,-6.1,29.9,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110407.1.nmf,11:04:08.966
806.00,165.00,3,-76.4,-6.0,29.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110407.1.nmf,11:04:08.465
806.00,165.00,3,-76.8,-6.1,29.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110407.1.nmf,11:04:07.957
806.00,165.00,3,-76.8,-6.1,29.4,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_110407.1.nmf,11:04:07.456
521.00,231.00,54,-95.0,-8.7,5.5,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162950.1.nmf,16:29:55.970
521.00,231.00,54,-96.3,-7.6,7.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162950.1.nmf,16:29:54.690
521.00,231.00,54,-95.8,-8.1,6.2,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162950.1.nmf,16:29:53.410
521.00,231.00,54,-96.0,-9.4,6.6,251,207,480,151,631,209,753,152,19,19,19,19,18Apr13_162950.1.nmf,16:29:52.125
