location_x,location_y,PCI,RSRP,RSRQ,SNR,timestamp,filename,Power_301,Power_302,a301_beam0,a301_beam32,a301_beam64,a301_beam96,a301_beam128,a302_beam0,a302_beam32,a302_beam64,a302_beam96,a302_beam128,setname
721,120,302,-119.1475,-12.7675,,,,-5,-5,0,1,0,0,0,1,0,0,0,0,demo_priority_3/set5.csv
721,122,302,-122.521875,-12.49375,,,,-9,-10,0,0,1,0,0,1,0,0,0,0,demo_priority_1/set6.csv
721,124,302,-111.0333333,-9.527272727,,,,-10,0,1,0,1,0,0,1,0,0,0,0,demo_priority_4/set4.csv
721,142,302,-118.15,-10.6,,,,-10,-10,0,1,0,0,0,1,0,0,0,0,demo_priority_1/set2.csv
721,150,302,-98.97809524,-7.342857143,,,,-10,-12,0,1,1,0,0,1,0,0,0,0,demo_priority_2/set3.csv
721,183,302,-109.3882353,-8.817647059,,,,-10,-10,1,0,0,0,0,1,0,0,0,0,demo_priority_1/set1.csv
721,204,302,-96.311,-7.414,,,,-10,-10,0,0,1,0,0,1,0,0,0,0,demo_priority_1/set3.csv
721,247,120,-130.5538462,-16.21923077,,,,-10,-10,0,1,1,0,0,1,0,0,0,0,demo_priority_1/set4.csv
721,247,302,-105.7318182,-6.227777778,,,,-10,-10,0,1,1,0,0,1,0,0,0,0,demo_priority_1/set4.csv
722,116,302,-121.9516129,-13.58064516,,,,-10,-10,1,0,1,0,0,1,0,0,0,0,demo_priority_4/set3.csv
722,119,154,-135,-21.6,,,,-10,-12,0,0,1,0,0,1,0,0,0,0,demo_priority_2/set2.csv
722,119,154,-117.3807339,-12.32018349,,,,-9,-12,0,1,0,0,0,1,0,0,0,0,demo_priority_2/set4.csv
722,119,302,-126.8,-13.925,,,,-10,-12,0,0,1,0,0,1,0,0,0,0,demo_priority_2/set2.csv
722,119,302,-117.259375,-11.190625,,,,-10,-10,1,1,0,0,0,1,0,0,0,0,demo_priority_4/set1.csv
722,124,302,-121.9166667,-12.31666667,,,,-10,-10,0,1,0,0,0,1,0,0,0,0,demo_priority_1/set2.csv
722,124,302,-123.8166667,-13.33333333,,,,-9,-12,0,1,1,0,0,1,0,0,0,0,demo_priority_2/set6.csv
722,147,302,-116.5827586,-10.73103448,,,,-10,-12,0,1,0,0,0,1,0,0,0,0,demo_priority_2/set1.csv
722,148,302,-119.3545455,-11.62121212,,,,-10,-10,1,1,0,0,0,1,0,0,0,0,demo_priority_4/set1.csv
722,150,302,-109.41,-9.44,,,,-10,0,1,1,0,0,0,1,0,0,0,0,demo_priority_4/set2.csv
722,150,302,-111.3666667,-9.033333333,,,,-5,-5,0,0,1,0,0,1,0,0,0,0,demo_priority_3/set6.csv
722,208,302,-96.47520661,-6.23677686,,,,-10,-10,1,0,1,0,0,1,0,0,0,0,demo_priority_4/set3.csv
722,214,302,-100.2985507,-7.211111111,,,,-10,-10,0,0,1,0,0,1,0,0,0,0,demo_priority_1/set3.csv
722,236,120,-127.6105882,-13.98470588,,,,-10,-10,1,0,0,0,0,1,0,0,0,0,demo_priority_1/set1.csv
722,278,120,-118.9111111,-8.627513228,,,,-10,-10,1,0,0,0,0,1,0,0,0,0,demo_priority_1/set1.csv
722,278,302,-120.5,-11.1,,,,-10,-10,1,0,0,0,0,1,0,0,0,0,demo_priority_1/set1.csv
722,285,302,-102.6156398,-6.551184834,,,,-10,-12,0,0,1,0,0,1,0,0,0,0,demo_priority_2/set2.csv
722,288,151,-112.2976879,-7.604046243,,,,-10,-5,0,0,1,0,0,1,0,0,0,0,demo_priority_3/set3.csv
722,297,120,-121.1265306,-12.26173469,,,,-9,-10,0,1,0,0,0,1,0,0,0,0,demo_priority_1/set5.csv
723,141,302,-115.7454545,-10.73636364,,,,-10,-10,0,1,1,0,0,1,0,0,0,0,demo_priority_1/set4.csv
723,144,302,-114.2827586,-9.489655172,,,,-9,-12,0,1,1,0,0,1,0,0,0,0,demo_priority_2/set6.csv
723,146,302,-108.1333333,-9.5,,,,-10,-5,0,1,1,0,0,1,0,0,0,0,demo_priority_3/set4.csv
723,146,302,-104.6232258,-7.603870968,,,,-10,0,1,0,1,0,0,1,0,0,0,0,demo_priority_4/set4.csv
723,148,302,-112.9466667,-10.18666667,,,,-10,-5,0,1,0,0,0,1,0,0,0,0,demo_priority_3/set2.csv
723,149,302,-119.4571429,-11.61428571,,,,-9,-10,0,0,1,0,0,1,0,0,0,0,demo_priority_1/set6.csv
723,150,302,-106.1617647,-8.527058824,,,,-10,-5,0,0,1,0,0,1,0,0,0,0,demo_priority_3/set3.csv
723,151,151,-132.7,-18.45714286,,,,-9,-12,0,1,0,0,0,1,0,0,0,0,demo_priority_2/set4.csv
723,151,154,-135.825,-21.475,,,,-9,-12,0,1,0,0,0,1,0,0,0,0,demo_priority_2/set4.csv
723,151,301,-126.1,-13.86666667,,,,-9,-12,0,1,0,0,0,1,0,0,0,0,demo_priority_2/set4.csv
723,151,302,-105.9,-8.408823529,,,,-10,-5,1,0,0,0,0,1,0,0,0,0,demo_priority_3/set1.csv
723,151,302,-114.9,-9.85,,,,-9,-10,0,1,0,0,0,1,0,0,0,0,demo_priority_1/set5.csv
723,155,302,-113.273913,-10.08695652,,,,-10,-10,1,0,0,0,0,1,0,0,0,0,demo_priority_1/set1.csv
723,210,151,-135.56,-20.82,,,,-10,-12,0,0,1,0,0,1,0,0,0,0,demo_priority_2/set2.csv
723,210,302,-113.5333333,-9.722222222,,,,-10,-12,0,0,1,0,0,1,0,0,0,0,demo_priority_2/set2.csv
723,210,302,-92.95243243,-6.218918919,,,,-10,-5,0,1,1,0,0,1,0,0,0,0,demo_priority_3/set4.csv
723,255,120,-127.9875,-14.9,,,,-10,-10,1,0,0,0,0,1,0,0,0,0,demo_priority_1/set1.csv
723,258,302,-109.8666667,-8.9,,,,-10,-10,0,1,0,0,0,1,0,0,0,0,demo_priority_1/set2.csv
723,269,120,-119.5476923,-11.96666667,,,,-10,-10,0,1,1,0,0,1,0,0,0,0,demo_priority_1/set4.csv
723,269,154,-116.1070234,-9.282550336,,,,-10,0,1,0,1,0,0,1,0,0,0,0,demo_priority_4/set4.csv
723,270,120,-123.457485,-10.77245509,,,,-10,-10,1,0,0,0,0,1,0,0,0,0,demo_priority_1/set1.csv
723,270,154,-116.7793991,-9.646351931,,,,-9,-12,0,0,1,0,0,1,0,0,0,0,demo_priority_2/set5.csv
723,270,302,-121.2875,-12.4375,,,,-10,-12,0,0,1,0,0,1,0,0,0,0,demo_priority_2/set2.csv
723,285,151,-119.5,-9.475,,,,-10,-10,1,1,0,0,0,1,0,0,0,0,demo_priority_4/set1.csv
723,285,154,-112.519802,-7.324257426,,,,-10,-10,1,1,0,0,0,1,0,0,0,0,demo_priority_4/set1.csv
723,286,120,-127.5534653,-12.78613861,,,,-9,-12,0,1,0,0,0,1,0,0,0,0,demo_priority_2/set4.csv
723,287,151,-119.5,-9.566666667,,,,-9,-12,0,1,1,0,0,1,0,0,0,0,demo_priority_2/set6.csv
723,287,154,-113.3519481,-10.20606061,,,,-10,-5,0,1,0,0,0,1,0,0,0,0,demo_priority_3/set2.csv
723,287,154,-115.1307692,-8.176923077,,,,-9,-12,0,1,1,0,0,1,0,0,0,0,demo_priority_2/set6.csv
723,288,154,-116.1341463,-8.725609756,,,,-5,-5,0,0,1,0,0,1,0,0,0,0,demo_priority_3/set6.csv
723,290,120,-117.9448864,-7.920454545,,,,-10,-10,0,1,1,0,0,1,0,0,0,0,demo_priority_1/set4.csv
723,290,154,-110.5851528,-7.689519651,,,,-10,-12,0,1,0,0,0,1,0,0,0,0,demo_priority_2/set1.csv
724,117,302,-111.1926829,-9.541463415,,,,-10,0,1,1,0,0,0,1,0,0,0,0,demo_priority_4/set2.csv
724,117,302,-124.93,-14.05333333,,,,-9,-12,0,0,1,0,0,1,0,0,0,0,demo_priority_2/set5.csv
724,122,302,-110.825641,-9.084615385,,,,-10,-5,0,0,1,0,0,1,0,0,0,0,demo_priority_3/set3.csv
724,125,302,-110.2025641,-9.430769231,,,,-10,-5,1,0,0,0,0,1,0,0,0,0,demo_priority_3/set1.csv
724,141,302,-98.87934783,-6.666304348,,,,-10,-10,1,0,0,0,0,1,0,0,0,0,demo_priority_1/set1.csv
724,142,302,-105.6673333,-7.59,,,,-9,-10,0,1,1,0,0,1,0,0,0,0,demo_priority_1/set7.csv
724,146,302,-122.22,-12.956,,,,-9,-12,0,0,1,0,0,1,0,0,0,0,demo_priority_2/set5.csv
724,147,302,-110.2025641,-9.228205128,,,,-5,-5,0,1,0,0,0,1,0,0,0,0,demo_priority_3/set5.csv
724,151,302,-126.0571429,-15.18571429,,,,-10,-12,0,0,1,0,0,1,0,0,0,0,demo_priority_2/set2.csv
724,178,302,-104.5892086,-6.220863309,,,,-5,-5,0,1,0,0,0,1,0,0,0,0,demo_priority_3/set5.csv
724,181,302,-104.4697368,-6.684210526,,,,-10,-5,0,1,1,0,0,1,0,0,0,0,demo_priority_3/set4.csv
724,182,302,-105.3119048,-6.933333333,,,,-10,-5,0,0,1,0,0,1,0,0,0,0,demo_priority_3/set3.csv
724,182,302,-105.0248677,-6.502645503,,,,-10,-5,1,0,0,0,0,1,0,0,0,0,demo_priority_3/set1.csv
724,208,301,-116.9,-13.4,,,,-9,-12,0,1,1,0,0,1,0,0,0,0,demo_priority_2/set6.csv
724,208,302,-101.8927152,-6.503311258,,,,-9,-12,0,1,1,0,0,1,0,0,0,0,demo_priority_2/set6.csv
724,209,302,-90.0556701,-6.439175258,,,,-10,-5,0,0,1,0,0,1,0,0,0,0,demo_priority_3/set3.csv
724,268,151,-120.0558621,-10.16413793,,,,-5,-5,0,1,1,0,0,1,0,0,0,0,demo_priority_3/set7.csv
724,268,154,-117.75,-9.270535714,,,,-5,-5,0,1,1,0,0,1,0,0,0,0,demo_priority_3/set7.csv
724,269,154,-115.5457077,-9.152668213,,,,-5,-5,0,1,0,0,0,1,0,0,0,0,demo_priority_3/set5.csv
724,271,151,-115.3768182,-9.210909091,,,,-9,-12,0,1,0,0,0,1,0,0,0,0,demo_priority_2/set4.csv
724,285,151,-119.5097087,-10.53446602,,,,-10,-5,0,1,1,0,0,1,0,0,0,0,demo_priority_3/set4.csv
724,285,154,-118.2555556,-9.6,,,,-10,-5,0,1,1,0,0,1,0,0,0,0,demo_priority_3/set4.csv
724,285,154,-115.623913,-8.890434783,,,,-10,0,1,1,0,0,0,1,0,0,0,0,demo_priority_4/set2.csv
724,288,154,-110.6824074,-10.11805556,,,,-10,-5,1,0,0,0,0,1,0,0,0,0,demo_priority_3/set1.csv
724,289,154,-110.240201,-8.525125628,,,,-10,0,1,0,1,0,0,1,0,0,0,0,demo_priority_4/set4.csv
724,291,154,-108.9276042,-9.1578125,,,,-9,-10,0,0,1,0,0,1,0,0,0,0,demo_priority_1/set6.csv
725,123,302,-115.1155556,-10.87111111,,,,-10,-5,0,1,0,0,0,1,0,0,0,0,demo_priority_3/set2.csv
725,144,302,-113.8235294,-10.13529412,,,,-5,-5,0,1,1,0,0,1,0,0,0,0,demo_priority_3/set7.csv
725,168,302,-108.7277778,-8.272222222,,,,-10,-10,1,0,0,0,0,1,0,0,0,0,demo_priority_1/set1.csv
725,180,154,-114.3527273,-7.887727273,,,,-9,-10,0,1,1,0,0,1,0,0,0,0,demo_priority_1/set7.csv
725,209,302,-99.17665198,-6.147577093,,,,-10,-10,1,1,0,0,0,1,0,0,0,0,demo_priority_4/set1.csv
725,210,302,-97.47965116,-6.970348837,,,,-10,-10,0,1,1,0,0,1,0,0,0,0,demo_priority_1/set4.csv
725,211,302,-94.98847737,-6.385596708,,,,-10,-12,0,1,0,0,0,1,0,0,0,0,demo_priority_2/set1.csv
725,211,302,-91.02822086,-6.182208589,,,,-10,0,1,0,1,0,0,1,0,0,0,0,demo_priority_4/set4.csv
725,266,151,-121.0333333,-10,,,,-5,-5,0,0,1,0,0,1,0,0,0,0,demo_priority_3/set6.csv
725,266,154,-114.3988636,-8.299242424,,,,-5,-5,0,0,1,0,0,1,0,0,0,0,demo_priority_3/set6.csv
725,267,154,-116.431,-9.107666667,,,,-10,-10,1,1,0,0,0,1,0,0,0,0,demo_priority_4/set1.csv
725,268,151,-122.075,-10.275,,,,-10,-5,0,1,0,0,0,1,0,0,0,0,demo_priority_3/set2.csv
725,268,154,-118.0639344,-9.025819672,,,,-10,-5,0,1,0,0,0,1,0,0,0,0,demo_priority_3/set2.csv
725,268,154,-115.4131687,-9.237860082,,,,-10,-5,0,1,1,0,0,1,0,0,0,0,demo_priority_3/set4.csv
725,268,154,-117.2819095,-9.566834171,,,,-10,-5,1,0,0,0,0,1,0,0,0,0,demo_priority_3/set1.csv
725,269,154,-114.7348018,-8.521585903,,,,-10,-10,1,0,1,0,0,1,0,0,0,0,demo_priority_4/set3.csv
725,269,154,-115.796861,-8.64529148,,,,-9,-10,0,0,1,0,0,1,0,0,0,0,demo_priority_1/set6.csv
725,270,154,-112.4257692,-8.310384615,,,,-10,0,1,1,0,0,0,1,0,0,0,0,demo_priority_4/set2.csv
725,284,154,-119.4792135,-9.369101124,,,,-5,-5,0,1,0,0,0,1,0,0,0,0,demo_priority_3/set5.csv
725,287,302,-99.72774194,-7.016774194,,,,-10,-12,0,1,1,0,0,1,0,0,0,0,demo_priority_2/set3.csv
725,289,154,-108.3044053,-10.12026432,,,,-9,-10,0,1,1,0,0,1,0,0,0,0,demo_priority_1/set7.csv
726,119,302,-115.5605263,-10.84736842,,,,-10,-5,0,1,1,0,0,1,0,0,0,0,demo_priority_3/set4.csv
726,148,302,-110.52,-9.477142857,,,,-10,-10,1,0,1,0,0,1,0,0,0,0,demo_priority_4/set3.csv
726,176,302,-102.971831,-6.303521127,,,,-10,-5,0,1,0,0,0,1,0,0,0,0,demo_priority_3/set2.csv
726,180,302,-108.5424242,-9.160606061,,,,-9,-12,0,0,1,0,0,1,0,0,0,0,demo_priority_2/set5.csv
726,181,302,-95.84285714,-6.252631579,,,,-10,0,1,0,1,0,0,1,0,0,0,0,demo_priority_4/set4.csv
726,184,302,-99.39162791,-6.90744186,,,,-10,-12,0,0,1,0,0,1,0,0,0,0,demo_priority_2/set2.csv
726,184,302,-109.0833333,-9.038888889,,,,-9,-12,0,1,1,0,0,1,0,0,0,0,demo_priority_2/set6.csv
726,188,151,-124.5714286,-12.17142857,,,,-9,-12,0,1,0,0,0,1,0,0,0,0,demo_priority_2/set4.csv
726,188,154,-118.952968,-16.26210046,,,,-9,-12,0,1,0,0,0,1,0,0,0,0,demo_priority_2/set4.csv
726,209,302,-92.68291457,-6.173366834,,,,-10,-5,0,1,0,0,0,1,0,0,0,0,demo_priority_3/set2.csv
726,209,302,-101.2645631,-6.105825243,,,,-9,-10,0,1,0,0,0,1,0,0,0,0,demo_priority_1/set5.csv
726,209,302,-97.95828571,-6.398285714,,,,-5,-5,0,1,1,0,0,1,0,0,0,0,demo_priority_3/set7.csv
726,211,302,-94.65125,-6.31375,,,,-5,-5,0,0,1,0,0,1,0,0,0,0,demo_priority_3/set6.csv
726,243,154,-122.375,-15.60545455,,,,-10,-12,0,1,0,0,0,1,0,0,0,0,demo_priority_2/set1.csv
726,267,154,-115.6796209,-9.194312796,,,,-9,-12,0,1,1,0,0,1,0,0,0,0,demo_priority_2/set6.csv
726,271,154,-115.1393805,-9.451769912,,,,-9,-10,0,1,0,0,0,1,0,0,0,0,demo_priority_1/set5.csv
726,282,151,-116.8,-10.5,,,,-5,-5,0,1,1,0,0,1,0,0,0,0,demo_priority_3/set7.csv
726,282,154,-116.6666667,-10.26666667,,,,-5,-5,0,1,1,0,0,1,0,0,0,0,demo_priority_3/set7.csv
726,285,154,-112.739,-10.728,,,,-10,-10,1,0,1,0,0,1,0,0,0,0,demo_priority_4/set3.csv
726,286,154,-114.3078261,-8.155652174,,,,-9,-12,0,0,1,0,0,1,0,0,0,0,demo_priority_2/set5.csv
726,291,120,-123.7186047,-10.68255814,,,,-10,-10,1,0,0,0,0,1,0,0,0,0,demo_priority_1/set1.csv
727,119,302,-124,-14.93333333,,,,-10,-12,0,1,0,0,0,1,0,0,0,0,demo_priority_2/set1.csv
727,178,302,-109.2033333,-8.43,,,,-10,-10,0,1,1,0,0,1,0,0,0,0,demo_priority_1/set4.csv
727,179,151,-128.4333333,-14.50625,,,,-10,-12,0,1,1,0,0,1,0,0,0,0,demo_priority_2/set3.csv
727,191,302,-113.2857143,-10.72142857,,,,-5,-5,0,0,1,0,0,1,0,0,0,0,demo_priority_3/set6.csv
727,195,302,-108.2,-7.333333333,,,,-10,-10,0,1,0,0,0,1,0,0,0,0,demo_priority_1/set2.csv
727,209,302,-91.26728395,-6.308641975,,,,-5,-5,0,1,0,0,0,1,0,0,0,0,demo_priority_3/set5.csv
727,210,302,-92.33955556,-6.295111111,,,,-10,-5,1,0,0,0,0,1,0,0,0,0,demo_priority_3/set1.csv
727,210,302,-91.50827068,-6.394736842,,,,-5,-5,0,1,1,0,0,1,0,0,0,0,demo_priority_3/set7.csv
727,240,302,-102.4189349,-8.136904762,,,,-10,-5,1,0,0,0,0,1,0,0,0,0,demo_priority_3/set1.csv
727,243,302,-103.9019802,-6.430693069,,,,-5,-5,0,1,0,0,0,1,0,0,0,0,demo_priority_3/set5.csv
727,272,151,-120.34,-9.52,,,,-10,-5,0,0,1,0,0,1,0,0,0,0,demo_priority_3/set3.csv
727,272,302,-112.7666667,-10.36666667,,,,-10,-5,0,0,1,0,0,1,0,0,0,0,demo_priority_3/set3.csv
728,183,302,-106.4692308,-7.628205128,,,,-10,-10,1,1,0,0,0,1,0,0,0,0,demo_priority_4/set1.csv
728,186,302,-105.8737705,-8.41147541,,,,-10,-10,1,0,0,0,0,1,0,0,0,0,demo_priority_1/set1.csv
728,209,302,-101.7220884,-6.134939759,,,,-10,-12,0,1,1,0,0,1,0,0,0,0,demo_priority_2/set3.csv
728,217,302,-95.64791667,-7.230208333,,,,-10,-10,1,0,0,0,0,1,0,0,0,0,demo_priority_1/set1.csv
728,244,301,-122.06,-12.58,,,,-10,-12,0,0,1,0,0,1,0,0,0,0,demo_priority_2/set2.csv
728,244,302,-115.0166667,-10.05,,,,-10,-12,0,0,1,0,0,1,0,0,0,0,demo_priority_2/set2.csv
729,112,302,-122.9545455,-13.35454545,,,,-10,-10,0,0,1,0,0,1,0,0,0,0,demo_priority_1/set3.csv
729,123,302,-122.4166667,-12.7,,,,-10,-10,0,1,1,0,0,1,0,0,0,0,demo_priority_1/set4.csv
729,132,302,-120.14375,-11.821875,,,,-10,-10,0,0,1,0,0,1,0,0,0,0,demo_priority_1/set3.csv
729,186,302,-110.9228571,-8.82,,,,-9,-10,0,0,1,0,0,1,0,0,0,0,demo_priority_1/set6.csv
729,210,302,-95.52,-6.424444444,,,,-10,-10,0,1,0,0,0,1,0,0,0,0,demo_priority_1/set2.csv
729,211,302,-89.95833333,-6.150520833,,,,-9,-10,0,0,1,0,0,1,0,0,0,0,demo_priority_1/set6.csv
729,247,154,-121.0375,-13.43333333,,,,-9,-10,0,0,1,0,0,1,0,0,0,0,demo_priority_1/set6.csv
729,272,302,-99.32628571,-5.687428571,,,,-10,-12,0,1,1,0,0,1,0,0,0,0,demo_priority_2/set3.csv
729,286,120,-117.5677515,-8.321005917,,,,-10,-10,0,0,1,0,0,1,0,0,0,0,demo_priority_1/set3.csv
730,108,302,-120.3807692,-11.84230769,,,,-10,-10,0,1,0,0,0,1,0,0,0,0,demo_priority_1/set2.csv
730,123,302,-116.5833333,-11,,,,-9,-10,0,1,0,0,0,1,0,0,0,0,demo_priority_1/set5.csv
730,129,302,-116.16,-10.80666667,,,,-10,-10,1,0,0,0,0,1,0,0,0,0,demo_priority_1/set1.csv
730,180,302,-109.0166667,-9.1,,,,-9,-10,0,1,0,0,0,1,0,0,0,0,demo_priority_1/set5.csv
730,183,302,-112.68,-9.01,,,,-10,-12,0,1,0,0,0,1,0,0,0,0,demo_priority_2/set1.csv
730,183,302,-103.4943182,-6.729545455,,,,-5,-5,0,1,1,0,0,1,0,0,0,0,demo_priority_3/set7.csv
730,186,302,-97.44285714,-6.595918367,,,,-10,0,1,1,0,0,0,1,0,0,0,0,demo_priority_4/set2.csv
730,231,302,-109.4760905,-9.713408724,,,,-10,-10,0,0,1,0,0,1,0,0,0,0,demo_priority_1/set3.csv
730,235,154,-122.3611872,-15.54885845,,,,-9,-10,0,1,0,0,0,1,0,0,0,0,demo_priority_1/set5.csv
730,236,302,-92.68875,-6.230625,,,,-10,0,1,1,0,0,0,1,0,0,0,0,demo_priority_4/set2.csv
730,238,154,-128.5769231,-23.55384615,,,,-10,-10,1,1,0,0,0,1,0,0,0,0,demo_priority_4/set1.csv
730,238,302,-102.7522388,-6.076865672,,,,-10,-10,1,1,0,0,0,1,0,0,0,0,demo_priority_4/set1.csv
730,240,302,-102.8115,-6.924,,,,-10,-10,1,0,1,0,0,1,0,0,0,0,demo_priority_4/set3.csv
730,270,154,-109.1840909,-7.162727273,,,,-9,-10,0,1,1,0,0,1,0,0,0,0,demo_priority_1/set7.csv
731,144,302,-117.2571429,-10.7,,,,-10,-10,0,1,0,0,0,1,0,0,0,0,demo_priority_1/set2.csv
731,166,302,-115.8833333,-10.2375,,,,-10,-10,0,1,0,0,0,1,0,0,0,0,demo_priority_1/set2.csv
731,178,302,-102.6757895,-7.216842105,,,,-10,-10,0,1,0,0,0,1,0,0,0,0,demo_priority_1/set2.csv
731,183,302,-105.7390625,-7.621875,,,,-10,-10,1,0,1,0,0,1,0,0,0,0,demo_priority_4/set3.csv
731,240,302,-102.8027864,-7.477399381,,,,-10,-10,0,0,1,0,0,1,0,0,0,0,demo_priority_1/set3.csv
731,242,154,-122.6523148,-12.79814815,,,,-9,-10,0,1,1,0,0,1,0,0,0,0,demo_priority_1/set7.csv
731,244,302,-90.9106383,-6.25248227,,,,-10,0,1,0,1,0,0,1,0,0,0,0,demo_priority_4/set4.csv
731,272,120,-121.2517241,-9.570689655,,,,-10,-10,0,1,0,0,0,1,0,0,0,0,demo_priority_1/set2.csv
732,114,302,-122.1444444,-12.76666667,,,,-10,-10,1,0,0,0,0,1,0,0,0,0,demo_priority_1/set1.csv
732,189,302,-105.0566434,-7.374125874,,,,-10,-10,0,0,1,0,0,1,0,0,0,0,demo_priority_1/set3.csv
732,209,120,-124.0409836,-12.54836066,,,,-9,-10,0,1,1,0,0,1,0,0,0,0,demo_priority_1/set7.csv
732,209,151,-123.048,-11.909,,,,-9,-10,0,1,1,0,0,1,0,0,0,0,demo_priority_1/set7.csv
732,234,302,-103.2397959,-6.919387755,,,,-10,-10,1,0,0,0,0,1,0,0,0,0,demo_priority_1/set1.csv
732,238,151,-123.7191489,-11.45177305,,,,-9,-12,0,1,1,0,0,1,0,0,0,0,demo_priority_2/set6.csv
732,238,154,-125.6214286,-18.03714286,,,,-9,-12,0,1,1,0,0,1,0,0,0,0,demo_priority_2/set6.csv
732,238,302,-103.7758621,-6.427586207,,,,-9,-12,0,1,1,0,0,1,0,0,0,0,demo_priority_2/set6.csv
732,240,302,-95.62280702,-7.286549708,,,,-10,-5,0,1,0,0,0,1,0,0,0,0,demo_priority_3/set2.csv
732,241,154,-129.9481013,-18.06329114,,,,-10,-12,0,1,1,0,0,1,0,0,0,0,demo_priority_2/set3.csv
732,244,151,-126.5,-13.46666667,,,,-9,-12,0,1,0,0,0,1,0,0,0,0,demo_priority_2/set4.csv
732,244,154,-125.4176991,-18.70625,,,,-9,-12,0,1,0,0,0,1,0,0,0,0,demo_priority_2/set4.csv
732,244,302,-105.4606061,-6.309090909,,,,-9,-12,0,1,0,0,0,1,0,0,0,0,demo_priority_2/set4.csv
732,245,302,-100.9964286,-6.675892857,,,,-5,-5,0,1,1,0,0,1,0,0,0,0,demo_priority_3/set7.csv
732,246,151,-123.8635359,-11.04143646,,,,-5,-5,0,0,1,0,0,1,0,0,0,0,demo_priority_3/set6.csv
732,246,154,-121.1644068,-10.41638418,,,,-5,-5,0,0,1,0,0,1,0,0,0,0,demo_priority_3/set6.csv
732,253,302,-103.1021277,-9.838297872,,,,-10,-10,0,1,0,0,0,1,0,0,0,0,demo_priority_1/set2.csv
733,158,302,-107.7692308,-7.746153846,,,,-10,-10,0,0,1,0,0,1,0,0,0,0,demo_priority_1/set3.csv
733,209,302,-98.81266968,-6.199095023,,,,-9,-10,0,1,0,0,0,1,0,0,0,0,demo_priority_1/set5.csv
733,236,151,-126.1731707,-13.56585366,,,,-9,-12,0,0,1,0,0,1,0,0,0,0,demo_priority_2/set5.csv
733,236,154,-120.8912088,-15.35494505,,,,-9,-12,0,0,1,0,0,1,0,0,0,0,demo_priority_2/set5.csv
733,236,302,-109.5,-8.25,,,,-9,-12,0,0,1,0,0,1,0,0,0,0,demo_priority_2/set5.csv
733,253,120,-133.6333333,-18.64166667,,,,-10,-10,1,0,0,0,0,1,0,0,0,0,demo_priority_1/set1.csv
733,253,302,-112.7111111,-10.18888889,,,,-10,-10,1,0,0,0,0,1,0,0,0,0,demo_priority_1/set1.csv
734,184,302,-100.5075269,-6.426344086,,,,-10,-10,1,1,0,0,0,1,0,0,0,0,demo_priority_4/set1.csv
734,209,120,-136,-21.3,,,,-10,-12,0,0,1,0,0,1,0,0,0,0,demo_priority_2/set2.csv
734,209,151,-135.4,-20.3,,,,-10,-12,0,0,1,0,0,1,0,0,0,0,demo_priority_2/set2.csv
734,268,120,-121.5615909,-12.00272727,,,,-10,-10,0,0,1,0,0,1,0,0,0,0,demo_priority_1/set3.csv
734,285,151,-115.9297297,-9.771621622,,,,-5,-5,0,1,0,0,0,1,0,0,0,0,demo_priority_3/set5.csv
734,285,154,-109.379021,-9.458741259,,,,-5,-5,0,1,0,0,0,1,0,0,0,0,demo_priority_3/set5.csv
735,147,302,-104.3980263,-8.353947368,,,,-10,-10,0,0,1,0,0,1,0,0,0,0,demo_priority_1/set3.csv
735,174,302,-105.5285714,-6.855102041,,,,-10,-10,0,0,1,0,0,1,0,0,0,0,demo_priority_1/set3.csv
735,209,302,-79.62387097,-6.254193548,,,,-10,0,1,0,1,0,0,1,0,0,0,0,demo_priority_4/set4.csv
735,210,302,-97.8092437,-6.33697479,,,,-10,-12,0,1,0,0,0,1,0,0,0,0,demo_priority_2/set1.csv
735,210,302,-97.8092437,-6.33697479,,,,-9,-12,0,1,1,0,0,1,0,0,0,0,demo_priority_2/set6.csv
735,245,120,-128.6926829,-14.48292683,,,,-10,-10,0,1,1,0,0,1,0,0,0,0,demo_priority_1/set4.csv
735,245,302,-104.6818182,-7.710606061,,,,-10,-10,0,1,1,0,0,1,0,0,0,0,demo_priority_1/set4.csv
735,281,120,-122.8943723,-11.78831169,,,,-10,-10,1,0,0,0,0,1,0,0,0,0,demo_priority_1/set1.csv
736,115,302,-124.45,-13.7,,,,-10,-12,0,1,0,0,0,1,0,0,0,0,demo_priority_2/set1.csv
736,169,302,-107.3142857,-8.071428571,,,,-10,-10,0,1,1,0,0,1,0,0,0,0,demo_priority_1/set4.csv
736,192,302,-94.33012048,-7.005220884,,,,-5,-5,0,1,1,0,0,1,0,0,0,0,demo_priority_3/set7.csv
736,206,302,-86.46947368,-6.348421053,,,,-10,-10,1,0,0,0,0,1,0,0,0,0,demo_priority_1/set1.csv
736,208,154,-108.2777251,-9.27014218,,,,-10,-12,0,1,1,0,0,1,0,0,0,0,demo_priority_2/set3.csv
736,209,302,-79.20774194,-6.105806452,,,,-10,-5,0,0,1,0,0,1,0,0,0,0,demo_priority_3/set3.csv
736,209,302,-81.5259542,-6.199236641,,,,-10,-5,0,1,1,0,0,1,0,0,0,0,demo_priority_3/set4.csv
736,211,302,-90.51239669,-6.896694215,,,,-9,-12,0,1,1,0,0,1,0,0,0,0,demo_priority_2/set6.csv
